url,artist,track,submitter,guesser,guess,like,dislike
https://open.spotify.com/track/3FskQrDXcY24ur2fCvz35O,Burna Boy,Ye,Joseph,Antonio,Rob,,
https://open.spotify.com/track/3FskQrDXcY24ur2fCvz35O,Burna Boy,Ye,Joseph,Rob,Joseph,,
https://open.spotify.com/track/3FskQrDXcY24ur2fCvz35O,Burna Boy,Ye,Joseph,Ana,Sheetal,,
https://open.spotify.com/track/3FskQrDXcY24ur2fCvz35O,Burna Boy,Ye,Joseph,Stephan,Joseph,,
https://open.spotify.com/track/3FskQrDXcY24ur2fCvz35O,Burna Boy,Ye,Joseph,Luci,Joseph,,
https://open.spotify.com/track/2Kwr3xXG9jZ4TSUgNd19BA,Delphic,Red Lights,Antonio,Stu,,,
https://open.spotify.com/track/2Kwr3xXG9jZ4TSUgNd19BA,Delphic,Red Lights,Antonio,Joseph,Ana,,
https://open.spotify.com/track/2Kwr3xXG9jZ4TSUgNd19BA,Delphic,Red Lights,Antonio,Anna,,,
https://open.spotify.com/track/2Kwr3xXG9jZ4TSUgNd19BA,Delphic,Red Lights,Antonio,Rich,Tess,,
https://open.spotify.com/track/2Kwr3xXG9jZ4TSUgNd19BA,Delphic,Red Lights,Antonio,Dilshad,Ana,,
https://open.spotify.com/track/2Kwr3xXG9jZ4TSUgNd19BA,Delphic,Red Lights,Antonio,Ligia,,,
https://open.spotify.com/track/2Kwr3xXG9jZ4TSUgNd19BA,Delphic,Red Lights,Antonio,Tess,Luci,,
https://open.spotify.com/track/2Kwr3xXG9jZ4TSUgNd19BA,Delphic,Red Lights,Antonio,Antonio,,,
https://open.spotify.com/track/2Kwr3xXG9jZ4TSUgNd19BA,Delphic,Red Lights,Antonio,Rob,,,
https://open.spotify.com/track/2Kwr3xXG9jZ4TSUgNd19BA,Delphic,Red Lights,Antonio,Ana,,,
https://open.spotify.com/track/2Kwr3xXG9jZ4TSUgNd19BA,Delphic,Red Lights,Antonio,Stephan,Luci,X,
https://open.spotify.com/track/2Kwr3xXG9jZ4TSUgNd19BA,Delphic,Red Lights,Antonio,Luci,Ligia,,
https://open.spotify.com/track/71yCMlsD6qbD7NmNUEoVNR,Plastic Bertrand,Ca plane pour moi,Antonio,Stu,,,
